IsNegative,Text
0,"izlemesenizde olur. öylesine bir dizi"
0,"hoþuma gitmedi sevmedim"
0,"kurgu berbat"
0,"Hiç bu kadar sýkýcý bir dizi izlememiþtim."
0,"berbat"
0,"izlemeseniz de olurvakit kaybý"
0,"cok fazla bir beklentiyle izlemeyin. öyle sok edici sasirtici olaylar olmuyor"
0,"film versiyonu çok güzeldi. john cussack ve jack black vardý. tavsiye ederim."
0,"yaniii.eh iþte.sýradan bi insanýn sex ve aþk hikayeleri.pek bi þey beklemeyin"
0,"Sarmadý"
0,"tür olarak komedi yazmýþlar ama ben komediden ziyade drama seyrettim"
0,"vakit kaybý oldugunu düþünüyorum"
0,"mini dizi olmasý üzücü"
0,"sonunu çok iyi getirememiþler sanki"
0,"boþuna masraf yapmýþlar klasik ingiliz saçmalýðý"
0,"eh iþte birþeylere! benzetmeye çalýþmýþlar sanki gibi."
0,"Oyununu oynuyan kitabýný okuyan asla bu diziyi izlememeli yoksa acayip sinirlenir benim gibi"
0,"Eðer hiç oynamadýysanýz veya okumadýysanýzda izlemeyin çünkü netflix bir dýþký çukurudur."
0,"bu kadar potansiyeli yüksek bir iþ ancak bu kadar elde patlayabilir."
0,"çok kaliteli bir dizi deðil"
0,"Felaket, uyusam daha iyiydi yazik zamanima."
0,"tek sýkýntý zaman karmaþasý hikaye farklý zamanlarý farklý kiþilerin bakýþ açýsýndan anlatýlýyor bu yüzden ilk 2-3 bölümde adapte olmak zor oluyor."
0,"çok kötü eðvk"
0,"saçma dizi"
0,"bi bok anlamadým"
0,"dizinin süresi çok uzun deðil mi ya ne biilim keþke kýrk dk olsaymýþ."
0,"Bölümün sonuna kadar benden geçer not alamamýþtý."
0,"hiçbisey anlamadýgým için beðenemiyorummm"
0,"çok þiþirmeyin diziyi"
0,"abi dizide bir þey anlamadan izlemem normal mi"
0,"filmde kötü sahneler var"
0,"3 bölümdür izliyorum hiçbiþey anlamadým 3 bölümü özet geçebilicek varmý"
0,"valla ben de ayný durumdayým hiçbir þey anlamadým herkes de çok sevmiþ acaba ben mi malým"
0,"aynen ya arkadaþlarým önerdi aþýrý iyi faaln diye hiç bi bok anlamadým gerçekten arýyýp sorucam þimdi bir þey anlarsam yazarým buraya"
0,"olmamýþ"
0,"Arkadaþlar dizi olaylarý sýrasýyla anlatmýyor. Bir geçmiþi bir þuanki zamaný anlatýyor."
0,"4.bölümün ortasýna kadar dayanabildim bok gibi film."
0,"Dizi 4 bölümde izöetiþ sonucu sarmadý fikrindeyim "
0,"eksik biþiyler var aksiyon az anlatým ilerlemiyor" 
0,"yavaþ kaldý 4 saatte daha iyi olabilirdi daha fazla etmez!"
0,"Sezon sonuna geldikçe bölüm sürelerinin kýsalmasý kadar sinirimi bozan bir olay yok"
0,"diziyi ilk izlediðim zaman tarihler çok karmaþýktý"
0,"Bu bölümde diziyi ancak anlayabildim olaylar bir eski bir yeniye dönüyor ve bunu anlamak güç."
0,"sýkýcý bir bölüm"
0,"bu diziyi çekenlerden tek isteðim bazý oyuncularýn deðiþmesi."
0,"sanýrým beklentiyi çok yüksek tuttuðum için beðenmedim."
0,"hayal kýrýklýðýna uðrattý."
0,"farklý hayal etmiþtim cidden hayal kýrýklýðýna uðradým."
0,"durgundu ilk bölüm bakalým"
0,"olmamýþ izlemeyin sakýn"
0,"dizinin yeni formatýný biraz garipsedim ve ýsýnamadým ama alýþýrýz gibime geliyor"
0,"dedikleri gibi ilk bölüm sadece karakterleri tanýtmýþlar."
0,"Ýlk bölüm benim için biraz hayal kýrýklýðýydý ama toparlýyor."
0,"Heyecanla baþlamýþtým ama eski sezonlardaki gerilim ve aksiyon yok acayip sýkýldým"
0,"diziden hiçbirþey anlamýyorum arkadaþ, anlaya bilen birsi anlata bilir mi ?"
0,"Çok karýþýk ilerliyor ama daha da karýþacak  vaziyet alýn"
0,"pek heyecanlý ilerlemiyor bölümler." 
0,"biraz ittire ittire gidiyor dizi."
0,"bu macarenanýn tipine de bir türlü alýþamadým." 
0,"Bütün bir hafta ben bu salakça bölüm için mi bekledim?"
0,"cok sýkýcý bir bölümdü"
0,"Hapishane dizileri hapishanedeyken güzel. Orada baþlayýp bitmeli"
0,"yapamamýþlar diziyi felaket kötü "
0,"Belki de izlediðim en boþ bölümdü." 
0,"öncelikle bu sezon hayal kýrýklýðýydý" 
0,"bu sezon çöp aga"
0,"Tirt dizi bu puani haketmiyor."
0,"diziyi beðenmedim"
0,"dizinin konusu kötü"
0,"dizinin hikayesi iyi iþlenmemiþ"
0,"senaryo kötü"
0,"çekimler olmamýþ"
0,"diziyi izlemeyin "
0,"zaman kaybý izlenmez"
0,"Müzikleri hiç hoþuma gitmedi"
0,"beðenmedim"
0,"olmamýþ bence kötü bir dizi"
0,"hikaye ilerlemiyor"
0,"çok sýkýcý"
0,"oyunculuk olarak kötü bir dizi"
0,"dizinin süresi çok uzun"
0,"Boþta kitabým kalmasýn der gibi Stephen king abi neden ama. NEDEEEN ?!?"
0,"stephen king hayranýyým laf olsun diye yazmadým adamýn yazarlýðýný tartýþmak kimsenin haddine deðil , dizi için düþüncem ilk bolum merak uyandýrmadý pek sürükleyici deðil ama henuz 1 bolum izlemisken erken karar vermek te mantýklý degil ben diðer bölümleri de mutlaka izleyeceðim ilerde belki daha farklý geliþmeler olur ."
0,"izlemeyin."
0,"Ýlk bölüm için net yorum yapmak olanaksýz. Devam bölümlerini bekliyorum. Ýlk bölüm durgun ve anlamsýz gözükse bile bence ilerleyen bölümlerde toplayacak."
0,"Zaten yeterince karantina vb. yaþýyoruz. Birde bu bölüm iyice gerdi beni. Devamýný kendimi daha iyi hissedersem izlerim. elnikurt genellikle iyi diziler çevirir."
0,"Ýlk bölüm konudan konuya atladý. Sanki gelecek bölümlerin fragmaný gibiydi."
0,"Fevkalade sýkýcý bir ilk bölümdü zar zor bitirebildim sýkýldým izlerken"
0,"tabi ilk bölümden bir kanýya varmak için erken, belki güzelleþir ama ilk bölüm baya kötüydü ya"
0,"Neydi bu þimdi ne baþý belli ne sonu ne türü belli ne amacý ne heyacan var nede bir amaç sacma sapan birþey zaten kýzla oglan okadar iticilerki berbat hiç bulaþmayýn yinede tþk admin"
0,"King in tüm uyarlamalarý hep sonu boka sarar. umarým bunda olmaz."
0,"Þimdi, bu dizi için beklentilerimi çok yüksek tutmuyorum. 94 tarihli diziden birkaç gömlek iyi olsa (ki o dizinin genel atmosferini düþünürsek kesin olacaktýr) yeter. Yani imdb de þöyle bir 7 7,5luk bir seriye razýyým. Ötesi olursa çok þahane olur."
0,"Tek kusuru mini dizi olmasý."
0,"Satranç dünyasýna baktýðýnýzda baþarýlý kadýn satranççý göremezsiniz (max 1-2 kadýn vardýr). Erkekler santrançta kat kat daha baþarýlýdýr, o yüzden biraz gerçekçiliðini kaybetti benim için. Keþke baþrolde erkek karakter olsaydý. Pawn Sacrifice filmindeki gibi Boby Fisherý konu edinebilirdi zira Tobey Maguire güzel oynamýþtý o filmde."
0,"olmamýþ bu dizi"
0,"9 yaþýndan gençliðine kadar hiç mi býkmamýþ oynamaktan. Ayrýca bi týk fazla abartmýþlar, oyunun adýný bile bilmeyip kýsa sürede bir çok kiþiyi yenmesi biraz kliþe olmuþ, gririþ okey de geliþme kýsmýný biraz daha iyi oturtup sonuca güzel baðlanabilirdi. Kýzýn baðýmlý olma süreci de çok çabuk gerçekleþmiþ, haplar olmadan oyun kazanamaz hale gelir bu gidiþle." 
0,"Güzel diziye benziyorda biraz kliþe geldi sanki"
0,"Güzel Fakat sanki biraz kliþe ."
0,"Güzelde bi týk kliþe geldi bana sanki."
0,"Anya Taylorý ilk defa Morgan sonrasýnda Splitde izlemiþtim. Oyunculuðu güzel kendisinin de eþsiz bi yüzü var çok hoþuma gidiyo. Küçük kýzýnoyunculuðu beðenmedim ama"
0,"satranç dizisinde satranç tahtasýný göstermiyorlar gerçekten çok ilginç."
0,"keþke satranç kýsýmlarýný biraz daha fazla gösterseler"
0,"satranç dizisinde satranç tahtasýný göstermiyorlar gerçekten çok ilginç."
0,"Satranç öðrenmeye gelmedim de keþke bilmeseydim diyorum bazý sahneler gözlerimi kanattý yorumlarda da buna deðinen hiç olmadýðýna göre at gözlüðüyle izliyonuz."
0,"Aq böyle mi bitirilir bu"
0,"Tipleri Tüm izleme Ýsteðimi Alýyor"
0,"Kusura bakmayýn ama az da olsa saçma"
0,"güzel film ama öpüþme sahnesi olmasaydý daha iyi olurdu"
0,"sýkýcý"
0,"Çocuklar bile bizim dizi film oyuncularýndan kat kat iyi rol yapýyorlar."
0,"Gece izlemeyin karanlýkta ödüm koptu"
0,"bi kiþi hariç kimse korkmuyor galiba bu dizide. Bi tek ben korkuyorum galiba"
0,"aman aman bi dizi degil yoklukta gidiyor iþte"
0,"olmamýi bu sezonu hiç beðenmedim"
0,"Ne kadar boþ bölümdü yaaa çok sýkýldým "
0,"Ye keþke Türkçe dublaj olsa"
0,"Bir Gün Kusucam Ýzlerken Ama Hangi Gün Bakalým"
0,"Çok gereksiz bir bölümdü. Boþu boþuna hikayeyi daðýttýlar"
0,"Bunlar diziye hiç gelmemeliydi bana göre."
0,"Konu bulamýyorlar herhalde, durmadan geçit açýlýyor."
0,"Ýyice gençlik dizilerine baðladý "
0,"hayal kýrýklýgý bu sezon sanýrým ."   
0,"Böyle saçma Dizi Hayatým ta Görmedim amq " 
0,"Baþladým ben de ama Prison Breakten güzel olduðunu düþünmüyorum"
0,"Prisondan güzel deðilse izlemeye gerek yok"
0,"çok iðrençti"
0,"1.sezonun diðer bölümlerinden iyi olsa da benim için vasat"
0,"Uykum geldi abii bu ne"
0,"arkadaþlar hep böle bok gibi ilerleyecekse izlemiyyeyim"
0,"off çok sýkýcý ilerliyor ya"
0,"Tam bu bölüm sýkýcý"
0,"Ne zaman heyecanlý bölülere geçecem"
0,"Sýkýcý ya nesini bu kadar övdüler bu dizinin"
0,"Bir yerde ilk sezon sarmýyor"
0,"ben býraktým "
0,"Ýlk sezon sýkýcý diyorlardý doðruymuþ."
0,"sezon finaline göre biraz hareketsiz olmuþ, daha gösteriþli bir sezon finali olabilirdi"
0,"bu diziyi bu kadar sevilen yapan þeyi görmek ve sevebilmek umuduyla izliyorum hala"
0,"Hemen sarmýyor gibi harika yorumlar almýþtým dizi hakkýnda hala o harikalýðý göremedim."
0,"konu çok yavaþ ilerliyor."
0,"Çok sýkýcý"
0,"Böyle giderse eðer diziyi izlemeyi býrakýcam "
0,"Aga çok yavaþ ilerliyo sýkýldým ya"
0,"Allah çarpsýn kendimi zorla izliyormuþ gibi hissediyorum bok gibi dizi ama baþladým artýk býrakamýyorum"
0,"Atlata atlata ilerletiyorum acayip sýktý"
0,"3. sezon buraya kadar sakýn ilerliyor"
0,"bu dizi ne zaman hareketlenecek? beta bi adamýn hayatýný izledik þu ana kadar"
0,"ne sýkýcý bölümdü ya"
0,"bu kadar saçma bölüm görmedim ben yapacaðýnýz iþe tekme tokat gireyim"   
0,"Bölümü full atlaya atlaya izledim izlememiþ olan varsa direk bölüm atlasýn çünkü pek bir þey olmuyo bu bölümde"
0,"O kadar aptal bir bölümdü ki"
0,"En sýkýcý bölüm"
0,"izlemesek hiçbir þey kaybetmezmiþiz bu bölümden ama izledik bi kere üzgünüm biraz 47dk boþa gitti"
0,"bu nasýl bölüm"
0,"zaman kaybý"
0,"diziyi býrakýcam"
0,"çok kötü bölümdü"
0,"En sýkýcý bölümdü sanýrým"
0,"bölümün saçmalýðýna bak"
0,"Ýzlemeden direk geçin."
0,"gereksiz bir bölüm. vakit kaybýydý"
0,"ulan bu dizi ne zaman heyecanlacak. Sýkýldým artýk yav"
0,"Övüp övüp durduklarý dizi bu mu abý ya. Çöp"
0,"çok çok iyi deðil. bu bölüme geldik hala heyecan yok"
0,"bu bölüm sarmadý"
0,"artýk atlatýyorum full neredeyse sýkýcý olmaya baþladý"
0,"Atlata atlata izlemeye baþladým sýkmaya baþladý." 
0,"sýkmaya baþlada 4.sezon bomboþ."
0,"Son sahne biraz saçma gibi geldi"
0,"Sýrf bitirmek için izliyorum. Bu kadar övülüpte kötü olan bir dizi görmedim." 
0,"Hayatýmda izlediðim en kötü dizi net."
0,"saçmalýk"
0,"Diziyi izleyin Filmi izlemeseniz de olur hiç gerek yoktu bence buna hadý yaptýnýz kalýtelý býr dýzýyý berbat ettýnýz bu fýlmle geçmýsý gosterýyorsunz."
0,"Býrak finali Sezon finali tadý bile vermedi"
0,"Herkesin çok methettiði bi diziydi, yokluktan sonunda baþladým, ancak 3. sezon 3. bölüme kadar gelebildim oda zorlamayla ,kurgu ve oyunculuk fena deðil ama bana keyif vermedi devamýný getiremedim."
0,"Ýlk iki sezonla efsane olma yoluydayken bir anda nasýl kestane yoluna girilir, oynat bakalým. 5. sezonda toparlanýr umarým."
0,"Bu kadar profesyonelliðin içinde saçma sapan bölüm olmuþ."    
0,"izlerken uykum geldi be"
0,"Bu dizide yer alan bütün kadýnlar gereksiz. Bütün problemlerin ve sýkýcý þeylerin kaynaðý hep kadýn olarak kullanýlmýþ."
0,"Mantýk olarak çok hata var hemde baya çok.Böyle bir durum günümüzde olsa 5.saatte polis içeride olur ve soygun bitmiþ olur.Rehine fln dinlemez.Doðal olarak dizi olduðu için saçma sahneler uydurup böyle biþey yapmýþlar."
0,"retroxin olayýný iyi baðlayamadýlar konudan konuya atlama gibi oldu"
1,"tatlý bir diziydi sürükleyici oldu. Ýzleyin derim" 
1,"Ýkinci sezonu sabýrsýzlýkla bekliyorum."
1,"süperdi"
1,"bu dizi yürümek ne kelime uçar gideryerimizi alalým walter baba"
1,"Bryan Cranston oynuyorsa gerisi teferruattýr polemiðe girmem izlerim"
1,"The legend is back!"
1,"guzel dizi"
1,"2. bölümü bekliyordum. Güzel ilerledi. Bakalým kaç bölüm sürecek"
1,"çok baþarýlý bir seri, ilk iki bölüme bakarak on numara bir sezon olacaðýný söyleyebilirim."
1,"BURADA YORUM YAPANLARIN COGU BOS YAPIYOR ÝZLEYÝN"
1,"Baþlangýç çok iyi. Hoþuma gitmeyen tek þey mini dizi olmasý."
1,"Dizi tarihinin kralý Walter White var yaa, güzel olmama ihtimali yok !!!"
1,"Uzun zamandýr izlediði ve beni þaþýrtan bir dizi .Unutulmazlar arasýnda yer alacak bozmazlarsa"
1,"heisenberg var dizinin açýklamasýný okumadým bile direkt baþlayýn izleyin izletin. ayrýca yine heisenbergin hem oynadýðý hem de yapýmcýsý olduðu sneaky pete dizisi var onu da tavsiye ederim çok baþarýlý bir dizidir"
1,"10 bölümlük bir efsane çýkacak gibi duruyor"
1,"walter reis bee özlemiþiz izlenir"
1,"bu dizi yürümek ne kelime.uçar gideryerimizi alalým walter baba"
1,"bu kadar senaryo falan kasmanýza gerek yoktu zaten walter white var diye izlicez"
1,"Efsane bir dizi olmuþ resmrn soluksuz izledim. Bryan Cranston denilince zaten olay bitiyor. Yeni bölümleri merakla bekliyorum."
1,"Bryan Cranston  ýn olduðu bir dizi olunca izlemek kaçýnýlmaz. Olaylar kanýnda var adamýn. Wlalter White a sevgilerle."
1,"And the legend is back!"
1,"ilk bölümden keyif veriyor." 
1,"Bryan Cranston yine harika bir iþ çýkarmýþ. Emmy is coming"
1,"Walter nerde biz orada"
1,"iyi bir baþlangýçtý. Umarým böyle devam eder."
1,"baþkan burdaysa DEVAM walter wait" 
1,"Walter reis için buradayýz."
1,"fena gerildim, baþtan aþaðý kaliteli görünüyor ve gerçek hayata yakýnlýk taþýyor, ya baþýmýza gelse diyorsunuz. Dram,korku,gerilim bir arada."
1,"Offf gerçekten kaliteliydi gencolar" 
1,"çok fena yerlere varacak bu olay.þimdiden belli."
1,"Çok güzel baþladý gerçekten "
1,"müthiþ baþladý. üstüne kata kata gidecek gibi"
1,"Çok iyi baþladý dizi"
1,"Efsane bir dizi olmuþ resmrn soluksuz izledim. Bryan Cranston denilince zaten olay bitiyor. Yeni bölümleri merakla bekliyorum."
1,"2020nin en iyi dizisi senenin son ayýnda geldi teþekkürler dizibox ailesi."
1,"ve dizi super baþlar."
1,"Harika bir bölüm izledim devamýný merakla bekliyorum.Dizi aþýrý güzel tafsiye edilir."
1,"Heisenberg adamdýr dizi çok iyi emegi geçenlere tskler"
1,"Gayet güzel bir yapým."
1,"sinirleniyorsun .üzülüyorsun.elden birsey gelmiyor.siyahilerin kaçýnýlmaz kaderi, çok güzel iþlenmiþ bir dizi .ahh bu köpek herþeyi berbat edecek"
1,"Dizinin uyarlama olduðunu görünce çok þaþýrdým,çok kaliteli dizi yapmýþlar."
1,"2. Bölüm gelmiþþþ izlenmez mi beeeeee ."
1,"Dizi süper diðer bölüm leri merakla bekliyorum dublaj da gelse efsane olurdu"
1,"Dizi toplumsal olaylara d yer vermiþ gayet baþarýlý. Umarým devamý gelir."
1,"Efsanevi ya"
1,"Çok güzel baþladý. Umarým devamý da öyle olur."
1,"Heisenberg adamdýr dizi çok iyi emegi geçenlere tskler"
1,"Beklediðim bölüm gelmiþ. Çeviriyi bekliyorum "
1,"Böyle þahane dizilere ne zaman iq seviyesi 5 i geçmeyen gerizekalý ergen koymaktan vazgeçecekler acaba çok merak ediyorum. Ah be walter abim kurtulamadýn þu ergen veletlerden."
1,"Dizinin sondaki piano müziði çok güzel"
1,"hadi kofi hamleni doðru yap! Duraðan fakat nasýl bittiðini anlamadýðým bir bölüm bekle þimdi 1 hafta."
1,"gelecek bölümü acayip merak ediyorum."
1,"Bence duraðan ama bir o kadar da etkileyici"
1,"Bu dizinin tek kötü tarafý var; Oyunculuk o kadar üst düzey ki, kime odaklanacaðýnýzý þaþýrýyorsunuz. Tavuklar dahil."
1,"Oyunculuklar ayrý ayrý mükemmel ancak Fatih Artman (Yasin) þov yapmýþ þov. Helal olsun"
1,"Dizide genel olarak her þey üst düzeyde. Dizide birçok kesimden bahsedilmiþ iyi hoþ."
1,"Vakit kaybetme izlemeye baþla çabuk "
1,"Gerçekten güzel dizi. Oyunculuklar, kamera açýlarý, müzikler falan on numara. Dram sever biri olarak yavaþ ilerlemesi beni asla sýkmadý. Replikler biraz garip onu da netflix dizisi olmasýna verelim 10/10."
1,"bizi bize sýkýlmadan anlatan bir yapým izlenilmesi gerek"
1,"Abi aþýrý derecede güzel ve sarýyor"
1,"Oyunculuklar,karakter analýizleri oldukça baþarýlý.Fakat neden bütün tesettürlüler alt sýnýf yahut geri kafalý ? Ben artýk yapýmlarda her zaman cahil olan deðil psikolog,doktor,sanatkar tesettürlüler görmek istiyorum"
1,"Valla yorum yaparken bile korkuyorum beðendim demeye hele hele bir Türk yapýmý olunca"
1,"Türklerin benliðine dokunmaya çalýþan bir dizi. Her kesimden farklý insaný barýndýrmaya çalýþýp, herkesin kendinden bir parça bulmasý için uðraþýlmýþ bir yapýt. Tavsiye ederim."
1,"Ben çok beðendim tavsiye ederim"
1,"Mantýksýz olan durum, bunun bir yabancý dizi olmayýþý  Netflix sitesi mi yoksa yabancý dizi sitesi mi, tam olarak belirli deðil."
1,"bence dizi güzeldi bazý yerlerde sýkýlýyordum ama genel olarak sürükleyici bence merakým sýkýntýmý bastýrýyodu"
1,"Beklenmedik bir performans ilginç"
1,"Guzel bir diziydi ama vermek istediginiz mesaj tam olarak gecmedi eger taraflarin sosyokulturel seviyelerini esit tutsaydiniz daha anlasilir olurdu. Bu daha cok dindari olani kotulemek gibi olmus."
1,"imdb 9.2 mi, oha!?"
1,"Sezonu izledim. Böyle tam toplumsal sýkýntýlar vs. iþlenecekmiþ gibi yapýp yine suya sabuna dokunmadan iþin içinden çýkýlmýþ. Yalnýz oyuncularý tebrik etmek lazým. Hemen hepsi baþarýlýydý. Yönetmen de benim hoþuma gitti. Modern teknikler kullanmýþ. Ýzletti yani. 5/10"
1,"Arkadaþlar sezonu bitirip baþa geldim yorum yapmak için. Çokça dizi izledim ama bu dizi; film tadýnda, her karakter analizi çok saðlam yapýlmýþ, akýþý ve oyunculuklarý çok kaliteli Türk dizisi. Kesinlikle izleyin kendinizden çok þey bulacaksýnýz."
1,"Diðerlerine göre daha baþarýlý"
1,"Dizide oyunculuklar, diyaloglar ve çekim açýlarýný iyi buldum." 
1,"Yönetmen ve bazý oyuncular oldukça iyi iþ çýkarmýþ."
1,"Açýkçasý Öykü Karayel(Meryem) sürpriz oldu. Meryem karakteri bazý sahnelerde çok iyi oyunculukla güldür güldür karakteri arasýnda gidip gelse de genel olarak bayaðý iyi iþ çýkarmýþ." 
1,"Diðer oyunculardan Nesrin Cavadzade(Melisa) oyunculuðunu beðenmediðim bir isim ama burada bilinçli olarak öyle oynamýþ gibi geldi yani karakterin getirisi olarak." 
1,"Defne Kayalar iyiydi, Settar Tanrýöðenin(Ali Sadi) oyunculuðunu genel olarak beðenirim ama hoca rolüne pek çalýþmadýðýný düþünüyorum, sadece çýkmýþ ve herhangi bir yerdeki rolünden devam etmiþ gibi oynamýþ. Tülin Özen(Gülbin) ne iyiydi ne kötüydü. Gökhan Yýkýlkan(Hilmi) rolünün üstesinden gelmiþ." 
1,"mutlaka izleyin güzel bir dizi devamý gelirmi bilmiyom"
1,"güzelmis"
1,"Fatih Artman ý ( Yasin ) ilk defa taþ kalpli bi rolde gördüm sandým ama sonunda yaptýðý þeyler yine has karakterini oyunculuðunu ortaya çýkarmýþ. Helal olsun"
1,"çok güzel ve derinden etkileyen bir dizi "
1,"Oyunculuk mükemmel ama verdiði mesajý ayný sosyokültürel düzeye sahip iki taraf seçilerek yapýlmasý gerektiði kanaatindeyim. Eleþtiri iki tarafa da saðlanmaya çalýþýrken düzeylerin bu kadar absürt seçilmesi vereceði mesajý karþý tarafa geçirmeyi engellemiþ maaeleef"
1,"güzel dizi ama 9.2 imdb abartý."
1,"oyunculuklar muhteþem hiç bir lafým yok.severek sonuna kadar izledim ama 9.2 puan bana göre gerçekten fazla. çünkü 9 ve üzeri demek,bu dizi dünyanýn her yerinde karþýlýk bulur demek fakat bu diziyi avrupa abd pazarýnda kaç kiþi sonuna kadar izler.Türkiye de yaþamayan ve Türk olmayanlarýn dikkatini çekecek bir dizi deðil.piyasadaki 9 ve üzeri dizilere bir bakýn ve ondan sonra tekrar düþünün."
1,"Sýrf bu diziye yorum yapmak için hesap açtým. Sonunda kendi yapýmcý yönetmen senarist oyuncu her kim olursa olsun gurur duyabileceðim bir dizi çýkarmýþlar. OSCARlýk dizi "
1,"Oyuncularýmýzýn yetenek olarak dünyadan eksik yanýnýn olmadýðý, hatta fazlalarý olduðunu maalesef sadece internet dizileri sayesinde görebiliyoruz. Diziye baþlamasam Öykü Karayelin Kuzey Güney veya Kalp Atýþýndaki gibi sadece güzelliðiyle ön plana çýkan genelde þýmarýk kýzý oynayan tipik mankenden bozma oyuncu olduðunu düþünecektim. Gayet de yetenekliymiþ kendisi. Umarým bu tarz alternatif dizilerimiz artar ve iyi yazarlara destek verilir de televizyon/sinemada daha kaliteli iþler görürüz."
1,"O kadar benimsemiþsiniz ki çöp sinemasýný þu bölüme sýkýcý diyorsunuz. Aksine þatafatlý, efektif sahneler vardý. Yapým her yönüyle böyle ise sýkýntý yok! Kasta bile yansýmýþ bu durum. Sadece bölüm senaryosunu sona sýkýþtýrmayý tercih etmiþler. Tam dengelendi derken müzik girdi. Ýyi ki de girdi! Baharatý bol kuþ üzümlü zeytinyaðlý sarma gibi dizi yapmýþ adamlar. Benim puaným 10/7. Gayet baþarýlý buldum. Sýrf bu dizi için Netfilx alacaðým."
1,"çok iyi"
1,"Oyunculuk hat safhada çok güzel tebrikler"
1,"Oyunculuklar efsane ya"
1,"Çok güzel"
1,"Nuri Bilge Ceylan ve Yeþilçam karýþýmý bir þaheser olmuþ. Nerden bakarsan efsane oyunculuk ve detaycilik. Oyuncularý ve yönetmeni ayrý ayrý tebrik hak eder. Eleþtirilecek yönleti olur olacak ama Genel hatlariyla þunlarý diyebilirim: Herkes kendi çöplüðünde mutlu yine. Dizi niye bu kadar iyi! bence küçük dokunuþlar, bam teline dokunur gibi hayatta bu böyle dokunur, ince ince, içmizde büyütmeden yýkmak, kýrmak lazým tabularý, kafamýzýn içindekilerini. Ýstesek mutlu olunabileceðini gösteriyor." 
1,"Gelmiþ geçmiþ en iyi Türk dizilerinden biri. Anbiyas, Eskilerden zamanlar, iyi ve kötünün birbine geçiþi ve sahane müzik resitali mest etti. Ayrýca görmediðimiz unuttuðumuz güzelliði yansýtan hissetiren bir hayat kesiti. Mükemmel. Bayýldým ve ayýldým resmen. Not: Bir film gibi deðil bir kitap okur gibi okuyu. Bir komþu gibi dahil olun seyretmeye."
1,"Tavsiye ederim."
1,"Dram sevmesem de diziyi sevdim ikinci bölüme geçiyorum umarým tarafsýz bir anlatýmla devam eder."
1,"Diziye yeni baþladým. ancak keþke erkenden fark etseydim ilk bölüm bile 10 tane klasik Türk tv dizilerine bedel. Senaryo, oyunculuk, kadro olarak zaten üst düzey olduðu belli ayrýca gerçekten de ilk bölümde gösterilen 7 karakterde gerçek hayatta karþýlaþtýðýmýz kiþilikler ve o kadar içselleþtirilmiþ ki oyuncular tarafýndan olaylarý birebir izledim gerçek hayattan. Diðer bölümler de ayný perspektiften devam ettiyse gerçekten Türk dizi tarihinin en yapýmlarýndan olabilir."
1,"Dizi ilerledikçe herkesin kendinden bir pay bulduðu hale dönüþecek bence ayrýca beðenmeyenler 3iq hayatýnda Survivordan baþka biþey izlememiþ ergen kitlesi lol"
1,"Bir baþkadýr, geleceðin ödüllü dizisi, muzikleri, goruntu yonetimi, ozgun senaryosu, kaliteli kast seçimi , oyunculuk kalitesiyle öne çýkýyor. Böyle iyi bir ekip iþi ancak dijitalde ortaya çýkabiliyor"
1,"Bu dizi sayesinde izlemeyecek de olsam netflix uyeliðimi tekrar baþlatacaðým."
1,"Çok iyi yorum."
1,"dizi bitmiþ ben hala bitmedi diye son 30 samiyesinde farketmiþ olmama rahen izlten tek dizi  helal olsun yaa on numara milyon dolarlar harcamadan da bir dizi ilk bölümden böyle ekrana baðlayabiliyormuþ demekki tebrik ederim valla harika dizi tavsiye ederim"
1,"adamlar yapmýþ"
1,"güzel"
1,"Murat sonerin de dediði gibi Bir Baþkadýrla biz dizi deðil bizi izliyoruz."
1,"Mükemmel bir dizi. Türk yapýmý ile olan son derece kaliteli bu sanatý görmeye açmýþýz hepimiz. Yapýmda emeði geçen her bir kiþinin önünde saygýyla eðiliyorum. Ayrýca jeneriðe de adýný yazdýklarý set çaycýsýna selam olsun, emeði geçen herkesin adýný yazmalarý çok manidar."
1,"Açýkçasý beklentim yoktu izleyecek bir þey bulamadým diye ve biraz da ön yargýyla açtým yalan yok ama ilk bölümden bu kadar iyi olmasýný beklemiyordum gerçekten kaliteliydi beðendim bayýldým"
1,"dizi ilk bölüm için gayet baþarýlý, demek ki suç oyuncularda deðil yönetmenlerde ve senaristlerdeymiþ." 
1,"Türkiye’yi birebir anlatan muazzam bir dizi her türlü düþünceyi barýndýrýyor"
1,"dizi sarýyo sevdim"
1,"gerçekten harika bir dizi türkiye nin doðallýðý hissettiren tek dizi"   
1,"böyle yapýmlarý istiyoruz"
1,"oyunculuklar MÜTHÝÞ. anlatýlmak istenen bütün duygularý çok güzel yansýtýyorlar."
1,"Süper miþ begendim izlenir"
1,"ses düzeyi düþük diye benim gibi duymakta zorlanan arkadaþlar, CC yazýsýný týklayýp, ayný anda alt yazýlý da izlerse, diyaloða dayalý bu harika dizide, hiç bir kelimeyi kaçýrmazsýnýz."
1,"Son zamanlarda ardý ardýna bir kaç bölüm izlediðim dizi olmamýþtý. bu diziyi es geçmeyin."
1,"Muhteþem senaryo, muhteþem kurgu ve muhteþem oyunculuklar."
1,"Görüntü yönetmenini bulup alnýndan öpmek istiyorum.Muazzam açýlar var."
1,"Gzl"
1,"Jeneriðini de izlediðim nadir dizilerden"   
1,"çok iyi diyaloglar"
